ticket_id,created_at,created_timestamp,status,first_solved_at,ticket_brand,ticket_channel,ticket_form,ticket_group,ticket_priority,ticket_type,submitter_role,requester_organization,is_one_touch_resolution,is_two_touch_resolution,is_multi_touch_resolution,first_assignment_to_resolution_calendar_minutes,requester_wait_time_in_calendar_minutes,ticket_satisfaction_score,first_reply_time_calendar_minutes,last_assignment_to_resolution_calendar_minutes,final_resolution_calendar_minutes,assignee_name
150895,2023-07-03 15:53:58.000000,2023-07-03 15:53:58.000000,open,,Dunder Mifflin Support,email,Scott's Tots Support Inquiry,DM Sales,normal,task,agent,My Vegetarian Dinner,FALSE,FALSE,FALSE,,60660,,,,,Karen Filippelli
150813,2023-07-03 07:37:54.000000,2023-07-03 07:37:54.000000,open,,Dunder Mifflin Support,email,Scott's Tots Support Inquiry,DM Sales,urgent,incident,end-user,Sky Tours,FALSE,FALSE,FALSE,,61156,,,,,Angela Martin
150751,2023-07-01 16:17:14.000000,2023-07-01 16:17:14.000000,open,,Dunder Mifflin Support,email,Scott's Tots Support Inquiry,DM Sales,low,question,end-user,Bean Morning,FALSE,FALSE,FALSE,,63516,,,,,Angela Martin
150741,2023-07-01 07:46:24.000000,2023-07-01 07:46:24.000000,open,,Dunder Mifflin Support,email,Scott's Tots Support Inquiry,DM Sales,high,incident,end-user,Coal Kings,FALSE,FALSE,FALSE,,64027,,,,,Karen Filippelli
158077,2023-08-14 17:26:42.000000,2023-08-14 17:26:42.000000,open,,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,low,task,end-user,Urban Philosophy,FALSE,FALSE,FALSE,,82,,61.05,,,Roy Anderson
158053,2023-08-14 16:15:49.000000,2023-08-14 16:15:49.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,low,question,end-user,The Interactive College,FALSE,FALSE,FALSE,,43,,42.53333333,,,Pam Beesly (later Pam Halpert)
158027,2023-08-14 14:45:32.000000,2023-08-14 14:45:32.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,urgent,problem,end-user,Urban Gallery,FALSE,FALSE,FALSE,,94,,6.783333333,,,Holly Flax
158019,2023-08-14 14:00:12.000000,2023-08-14 14:00:12.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,low,task,end-user,Raven,FALSE,FALSE,FALSE,,111,,4.566666667,,,Pam Beesly (later Pam Halpert)
157999,2023-08-14 10:51:47.000000,2023-08-14 10:51:47.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,high,task,end-user,First Step,FALSE,FALSE,FALSE,,72,,71.91666667,,,Holly Flax
157988,2023-08-14 09:25:29.000000,2023-08-14 09:25:29.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,normal,task,end-user,My Vegetarian Dinner,FALSE,FALSE,FALSE,,13,,12.85,,,Karen Filippelli
157986,2023-08-14 09:06:33.000000,2023-08-14 09:06:33.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,normal,problem,end-user,Bean Morning,FALSE,FALSE,FALSE,,227,,7.25,,,Stanley Hudson
157964,2023-08-14 06:14:22.000000,2023-08-14 06:14:22.000000,solved,2023-08-14 07:42:46.000000,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,urgent,problem,end-user,Gadget Man,FALSE,FALSE,TRUE,85,65,good,4.083333333,85,88,Pam Beesly (later Pam Halpert)
157960,2023-08-14 05:21:12.000000,2023-08-14 05:21:12.000000,open,,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,low,problem,end-user,Garden Glow,FALSE,FALSE,FALSE,,779,,4.15,,,Stanley Hudson
157948,2023-08-14 02:08:49.000000,2023-08-14 02:08:49.000000,solved,2023-08-14 08:02:11.000000,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,high,task,end-user,Urban Philosophy,FALSE,TRUE,FALSE,344,41,good,40.86666667,344,354,Angela Martin
157947,2023-08-14 01:48:57.000000,2023-08-14 01:48:57.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,low,problem,end-user,Easy Wings,FALSE,FALSE,FALSE,,37,,36.15,,,Kevin Malone
157943,2023-08-13 23:38:35.000000,2023-08-13 23:38:35.000000,open,,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,high,problem,end-user,Coal Kings,FALSE,FALSE,FALSE,,236,,38.48333333,,,Karen Filippelli
157937,2023-08-13 21:40:03.000000,2023-08-13 21:40:03.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,high,problem,end-user,Gadget Man,FALSE,FALSE,FALSE,,33,,31.2,,,Dwight Schrute
157930,2023-08-13 19:16:58.000000,2023-08-13 19:16:58.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,urgent,question,end-user,Sky Tours,FALSE,FALSE,FALSE,,69,,10.1,,,Phyllis Vance
157900,2023-08-12 19:51:54.000000,2023-08-12 19:51:54.000000,open,,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,high,question,end-user,Bean Morning,FALSE,FALSE,FALSE,,584,,8.683333333,,,Pam Beesly (later Pam Halpert)
157895,2023-08-12 17:22:04.000000,2023-08-12 17:22:04.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,normal,incident,end-user,Office Tile,FALSE,FALSE,FALSE,,9,,9.033333333,,,Michael Scott
157894,2023-08-12 17:20:47.000000,2023-08-12 17:20:47.000000,open,,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,normal,problem,end-user,Wood Works,FALSE,FALSE,FALSE,,235,,6.866666667,,,Karen Filippelli
157886,2023-08-12 13:27:12.000000,2023-08-12 13:27:12.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,low,problem,end-user,Fix Guru,FALSE,FALSE,FALSE,,730,,36.05,,,Roy Anderson
157885,2023-08-12 10:23:53.000000,2023-08-12 10:23:53.000000,solved,2023-08-14 06:59:07.000000,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,low,incident,end-user,Brunchies,FALSE,FALSE,TRUE,2611,361,good,78.9,2611,2676,Holly Flax
157881,2023-08-12 06:25:30.000000,2023-08-12 06:25:30.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,high,incident,end-user,Hearty Pancake,FALSE,FALSE,FALSE,,310,,5.383333333,,,Jan Levinson
157876,2023-08-12 02:59:28.000000,2023-08-12 02:59:28.000000,open,,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,high,problem,end-user,Life By Milkshake,FALSE,FALSE,FALSE,,728,,10.41666667,,,Andy Bernard
157875,2023-08-12 01:15:57.000000,2023-08-12 01:15:57.000000,solved,2023-08-12 16:52:18.000000,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,high,problem,end-user,Garden Glow,FALSE,FALSE,TRUE,3307,355,bad,8.383333333,28,3316,Roy Anderson
157836,2023-08-11 19:08:36.000000,2023-08-11 19:08:36.000000,open,,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,normal,incident,end-user,Active Body,FALSE,FALSE,FALSE,,4305,,22.33333333,,,Michael Scott
157806,2023-08-11 16:53:28.000000,2023-08-11 16:53:28.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,urgent,incident,end-user,The Glow Up,FALSE,FALSE,FALSE,,19,,13.26666667,,,Kevin Malone
157801,2023-08-11 16:49:26.000000,2023-08-11 16:49:26.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,high,task,end-user,The Fresh Breakfast,FALSE,FALSE,FALSE,,715,,19.91666667,,,Toby Flenderson
157788,2023-08-11 14:50:39.000000,2023-08-11 14:50:39.000000,solved,2023-08-11 17:46:17.000000,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,high,incident,end-user,The Fresh Breakfast,FALSE,TRUE,FALSE,85,164,good,90.66666667,85,176,Darryl Philbin
157785,2023-08-11 14:38:47.000000,2023-08-11 14:38:47.000000,solved,2023-08-12 17:13:59.000000,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,normal,incident,end-user,Beep Sports,FALSE,FALSE,TRUE,1577,276,good,17.96666667,1571,1595,Holly Flax
157783,2023-08-11 14:30:04.000000,2023-08-11 14:30:04.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,high,problem,end-user,Gawk Beauty,FALSE,FALSE,FALSE,,103,,18.56666667,,,Meredith Palmer
157770,2023-08-11 13:08:33.000000,2023-08-11 13:08:33.000000,solved,2023-08-11 13:41:27.000000,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,urgent,incident,end-user,Urban Gallery,FALSE,TRUE,FALSE,24,45,bad,24.85,24,49,Michael Scott
157766,2023-08-11 12:57:14.000000,2023-08-11 12:57:14.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,normal,task,end-user,Gawk Beauty,FALSE,FALSE,FALSE,,30,,30.26666667,,,Karen Filippelli
157759,2023-08-11 12:00:54.000000,2023-08-11 12:00:54.000000,solved,2023-08-11 12:56:05.000000,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,normal,problem,end-user,Gadget Man,TRUE,FALSE,FALSE,30,56,good,55.18333333,30,56,Kelly Kapoor
157756,2023-08-11 11:46:55.000000,2023-08-11 11:46:55.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,high,task,end-user,Art Fade,FALSE,FALSE,FALSE,,83,,71.66666667,,,Toby Flenderson
157751,2023-08-11 10:46:43.000000,2023-08-11 10:46:43.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,high,question,end-user,Urban Philosophy,FALSE,FALSE,FALSE,,3846,,28.36666667,,,Michael Scott
157739,2023-08-11 09:12:31.000000,2023-08-11 09:12:31.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,low,incident,end-user,House Brush,FALSE,FALSE,FALSE,,262,,28.76666667,,,Oscar Martinez
157732,2023-08-11 07:27:02.000000,2023-08-11 07:27:02.000000,solved,2023-08-11 09:20:14.000000,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,normal,incident,end-user,Smart Phone Repair,FALSE,FALSE,TRUE,109,4,good,4.683333333,109,113,Roy Anderson
157727,2023-08-11 06:27:14.000000,2023-08-11 06:27:14.000000,solved,2023-08-11 10:49:37.000000,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,high,problem,end-user,Active Body,FALSE,FALSE,TRUE,242,262,good,43.7,242,262,Ryan Howard
157722,2023-08-11 06:01:06.000000,2023-08-11 06:01:06.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,low,incident,end-user,The Fresh Breakfast,FALSE,FALSE,FALSE,,4652,,10.88333333,,,Ryan Howard
157719,2023-08-11 04:46:09.000000,2023-08-11 04:46:09.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,urgent,task,end-user,Bean Morning,FALSE,FALSE,FALSE,,443,,438.4166667,,,Kelly Kapoor
157705,2023-08-11 00:41:48.000000,2023-08-11 00:41:48.000000,open,,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,low,question,end-user,Office Brush,FALSE,FALSE,FALSE,,4218,,68.43333333,,,Angela Martin
157695,2023-08-10 23:28:53.000000,2023-08-10 23:28:53.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,low,incident,end-user,Gadget Man,FALSE,FALSE,FALSE,,1877,,24.48333333,,,Angela Martin
157686,2023-08-10 22:21:38.000000,2023-08-10 22:21:38.000000,open,,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,low,task,end-user,Fix Guru,FALSE,FALSE,FALSE,,5209,,202.8333333,,,Michael Scott
157684,2023-08-10 22:19:06.000000,2023-08-10 22:19:06.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,high,question,end-user,Trendy Scissor,FALSE,FALSE,FALSE,,271,,202.0833333,,,Holly Flax
157683,2023-08-10 22:11:33.000000,2023-08-10 22:11:33.000000,open,,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,high,problem,end-user,Office Tile,FALSE,FALSE,FALSE,,377,,59.6,,,Erin Hannon (Kelly Erin Hannon)
157678,2023-08-10 21:36:07.000000,2023-08-10 21:36:07.000000,solved,2023-08-10 21:51:02.000000,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,high,incident,end-user,Easy Wings,TRUE,FALSE,FALSE,11,13,good,13.1,11,15,Darryl Philbin
157670,2023-08-10 21:23:31.000000,2023-08-10 21:23:31.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,urgent,incident,end-user,Urban Philosophy,FALSE,FALSE,FALSE,,333,,27.38333333,,,Darryl Philbin
157648,2023-08-10 19:35:59.000000,2023-08-10 19:35:59.000000,open,,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,low,question,end-user,Brunchies,FALSE,FALSE,FALSE,,2205,,17.93333333,,,Ryan Howard
157643,2023-08-10 19:11:57.000000,2023-08-10 19:11:57.000000,solved,2023-08-10 19:44:02.000000,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,high,task,end-user,Beep Sports,FALSE,TRUE,FALSE,17,26,bad,20.73333333,17,33,Jan Levinson
157642,2023-08-10 19:05:20.000000,2023-08-10 19:05:20.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,low,question,end-user,Think Ink,FALSE,FALSE,FALSE,,1552,,40.05,,,Kevin Malone
157632,2023-08-10 17:56:14.000000,2023-08-10 17:56:14.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,normal,question,end-user,Easy Wings,FALSE,FALSE,FALSE,,3812,,103.0666667,,,Creed Bratton
157616,2023-08-10 16:20:02.000000,2023-08-10 16:20:02.000000,solved,2023-08-11 22:19:26.000000,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,high,task,end-user,Think Ink,FALSE,FALSE,TRUE,1796,1798,bad,3.166666667,1796,1799,Karen Filippelli
157613,2023-08-10 16:16:01.000000,2023-08-10 16:16:01.000000,open,,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,normal,problem,end-user,Smart Fitness,FALSE,FALSE,FALSE,,381,,26.98333333,,,Holly Flax
157609,2023-08-10 15:58:13.000000,2023-08-10 15:58:13.000000,solved,2023-08-14 12:27:38.000000,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,high,question,end-user,Sister Inc,FALSE,FALSE,TRUE,5510,812,good,86.18333333,4740,5549,Oscar Martinez
157607,2023-08-10 15:55:23.000000,2023-08-10 15:55:23.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,normal,question,end-user,The Fresh Breakfast,FALSE,FALSE,FALSE,,404,,18,,,Andy Bernard
157600,2023-08-10 15:34:23.000000,2023-08-10 15:34:23.000000,solved,2023-08-11 15:14:14.000000,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,low,problem,end-user,Beep Sports,FALSE,TRUE,FALSE,1348,1364,bad,72.33333333,1348,1420,Kelly Kapoor
157592,2023-08-10 15:03:34.000000,2023-08-10 15:03:34.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,urgent,problem,end-user,Puff Lounge,FALSE,FALSE,FALSE,,241,,37.81666667,,,Meredith Palmer
157587,2023-08-10 14:42:27.000000,2023-08-10 14:42:27.000000,open,,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,normal,incident,end-user,Jump Room,FALSE,FALSE,FALSE,,4505,,88.43333333,,,Erin Hannon (Kelly Erin Hannon)
157579,2023-08-10 14:11:17.000000,2023-08-10 14:11:17.000000,solved,2023-08-10 18:56:04.000000,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,high,question,end-user,The Glow Up,FALSE,FALSE,TRUE,284,89,good,4.1,284,285,Erin Hannon (Kelly Erin Hannon)
157576,2023-08-10 14:07:35.000000,2023-08-10 14:07:35.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,low,problem,end-user,The Interactive College,FALSE,FALSE,FALSE,,29,,23.4,,,Meredith Palmer
157572,2023-08-10 13:56:34.000000,2023-08-10 13:56:34.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,high,problem,end-user,The Spice Route,FALSE,FALSE,FALSE,,23,,22.71666667,,,Angela Martin
157570,2023-08-10 13:49:24.000000,2023-08-10 13:49:24.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,urgent,problem,end-user,My Vegetarian Dinner,FALSE,FALSE,FALSE,,4771,,43.96666667,,,Creed Bratton
157558,2023-08-10 13:12:54.000000,2023-08-10 13:12:54.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,high,question,end-user,The Crunchy Croissant,FALSE,FALSE,FALSE,,1574,,27.93333333,,,Oscar Martinez
157550,2023-08-10 12:46:38.000000,2023-08-10 12:46:38.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,low,problem,end-user,Think Ink,FALSE,FALSE,FALSE,,101,,85.1,,,Pam Beesly (later Pam Halpert)
157539,2023-08-10 11:58:09.000000,2023-08-10 11:58:09.000000,solved,2023-08-10 14:48:15.000000,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,low,task,end-user,Gourmet Sandwich,TRUE,FALSE,FALSE,130,43,bad,40.33333333,130,170,Roy Anderson
157530,2023-08-10 11:16:48.000000,2023-08-10 11:16:48.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,urgent,incident,end-user,The Fresh Breakfast,FALSE,FALSE,FALSE,,5406,,29.91666667,,,Kelly Kapoor
157528,2023-08-10 10:46:08.000000,2023-08-10 10:46:08.000000,solved,2023-08-10 16:31:18.000000,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,urgent,question,end-user,Service Scientist,FALSE,TRUE,FALSE,287,79,bad,58.33333333,287,345,Kevin Malone
157526,2023-08-10 10:37:43.000000,2023-08-10 10:37:43.000000,solved,2023-08-14 09:01:21.000000,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,normal,task,end-user,Jump Room,FALSE,FALSE,TRUE,5618,108,good,51.66666667,5618,5664,Darryl Philbin
157521,2023-08-10 09:57:13.000000,2023-08-10 09:57:13.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,high,task,end-user,Garden Glow,FALSE,FALSE,FALSE,,35,,8.266666667,,,Jan Levinson
157516,2023-08-10 09:23:57.000000,2023-08-10 09:23:57.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,urgent,question,end-user,Evergrow,FALSE,FALSE,FALSE,,151,,38.4,,,Dwight Schrute
157508,2023-08-10 08:21:54.000000,2023-08-10 08:21:54.000000,solved,2023-08-11 11:49:49.000000,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,low,task,end-user,Smart Fitness,FALSE,TRUE,FALSE,1612,172,bad,39.3,1612,1648,Kelly Kapoor
157502,2023-08-10 07:45:01.000000,2023-08-10 07:45:01.000000,hold,,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,urgent,problem,end-user,Sky Tours,FALSE,FALSE,FALSE,,2191,,161.4333333,,,Ryan Howard
157496,2023-08-10 07:21:35.000000,2023-08-10 07:21:35.000000,open,,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,urgent,task,end-user,Urban Philosophy,FALSE,FALSE,FALSE,,2750,,55.23333333,,,Creed Bratton
157483,2023-08-10 06:36:00.000000,2023-08-10 06:36:00.000000,open,,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,urgent,incident,end-user,Brew Bean,FALSE,FALSE,FALSE,,5764,,30.78333333,,,Kevin Malone
157482,2023-08-10 06:35:32.000000,2023-08-10 06:35:32.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,low,incident,end-user,The Crunchy Croissant,FALSE,FALSE,FALSE,,205,,14.76666667,,,Meredith Palmer
157481,2023-08-10 06:21:24.000000,2023-08-10 06:21:24.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,normal,task,end-user,The Interactive College,FALSE,FALSE,FALSE,,210,,25.53333333,,,Darryl Philbin
157462,2023-08-10 04:46:15.000000,2023-08-10 04:46:15.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,low,incident,end-user,Bean Morning,FALSE,FALSE,FALSE,,32,,,,,Meredith Palmer
157455,2023-08-10 02:55:41.000000,2023-08-10 02:55:41.000000,solved,2023-08-13 23:03:17.000000,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,low,problem,end-user,Raven,FALSE,TRUE,FALSE,5527,2156,bad,13.46666667,5527,5528,Ryan Howard
157454,2023-08-10 02:39:43.000000,2023-08-10 02:39:43.000000,open,,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,low,question,end-user,Zip Ride,FALSE,FALSE,FALSE,,6734,,160.3833333,,,Karen Filippelli
157421,2023-08-09 22:27:17.000000,2023-08-09 22:27:17.000000,solved,2023-08-10 01:45:59.000000,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,low,incident,end-user,House Brush,FALSE,TRUE,FALSE,177,198,bad,20.01666667,177,198,Holly Flax
157408,2023-08-09 21:25:47.000000,2023-08-09 21:25:47.000000,open,,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,low,problem,end-user,Life By Milkshake,FALSE,FALSE,FALSE,,4124,,143.4,,,Dwight Schrute
157397,2023-08-09 20:14:38.000000,2023-08-09 20:14:38.000000,solved,2023-08-09 21:03:46.000000,Dunder Mifflin Support,dunder mifflin infinity,Paper Complaint Form,DM Saber Support,urgent,problem,end-user,Brew Bean,FALSE,TRUE,FALSE,44,42,good,32.75,44,49,Toby Flenderson
